id,y
GIL,27.008293
PLAB,11.421822
CMCO,40.293453
IEX,159.19656
NRG,39.011112
NCZ,4.820407
PVG,9.3559675
BPFH,11.421822
ABCB,42.445965
MNOV,7.56877
NXQ,14.580013
JRJC,4.8775425
NWE,69.60202
FCX,11.356575
IRET,73.13619
GENE,1.9460388
ALL,108.81288
CENX,6.706119
ITW,172.9849
OII,13.503523
CVU,7.160614
EEA,8.972071
PBCT,16.264091
PMO,12.927395
FUNC,24.007008
LWAY,1.9460388
BZH,15.038091
DCP,21.271585
GOOD,21.271585
TWN,18.731638
SLMBP,51.268597
IIVI,27.354725
ENSG,43.451164
ADRE,40.995586
BTN,2.4983745
EHC,70.22048
EDUC,6.457021
CSL,153.21422
HCKT,15.128134
DGICA,14.3789425
MUC,13.918831
SYY,78.28493
FKO,19.742031
SMFG,7.2444434
FHN,15.716771
NBN,21.510202
CZZ,17.033476
BBF,13.595232
PIM,4.73108
ETO,25.885067
TEUM,0.50819707
WBA,59.780987
LEO,8.294522
SPXX,15.695156
GGT,7.5856943
VCEL,18.567045
AMSC,8.704926
DHC,7.2700143
RJF,87.55284
HUN,22.826626
VGIT,65.8216
LYB,91.02113
ESXB,8.663585
SHEN,36.29281
IHG,59.799072
LOGI,42.700542
WFC,53.638233
EVRI,12.97515
URBN,25.489634
PNM,48.36497
MMS,74.10537
RBS,5.5530434
WILC,11.880715
AEF,7.160614
NEWT,21.48907
PTY,17.940521
IBN,13.595232
FORM,22.441883
SAR,24.336496
KNL,26.986736
BSX,41.970036
NTCT,24.73678
IDE,10.848224
PFN,10.272864
PETS,22.826626
SRV,8.972071
CS,13.503523
MGEE,75.5914
LIQT,4.8775425
MBWM,34.509483
ONB,17.940521
SRNE,1.5687143
KALU,106.28485
VXRT,0.35497123
TRGP,36.772434
SGA,29.366383
TCO,31.455662
FISV,114.192764
FVE,4.859477
FRD,5.828942
MUH,14.625374
SASR,34.977306
M,14.492774
CEA,24.41556
GPI,101.46704
CSU,3.5589259
MAA,134.09372
APEI,25.85701
MANH,79.46869
ELTK,3.5589259
IBCP,22.165817
NSC,191.7171
MQY,15.030187
ELGX,3.0164607
FC,37.13532
CREE,46.10603
SAVA,1.3568734
SNBR,48.630966
EFOI,0.50819707
ETJ,8.972071
OI,9.34136
SSY,1.109551
WLK,68.4975
CLI,20.937437
KYN,11.927855
NUS,37.21191
UTMD,101.01966
GERN,1.3568734
MED,81.59617
BWXT,60.38892
LEDS,2.4295568
TM,143.10536
PSCE,6.1354337
SEED,5.106172
YVR,3.173611
AME,97.800255
GLU,18.456936
SANM,31.361052
CRESY,4.7537537
FTA,54.159576
GDOT,24.193724
WPRT,2.4983745
ABUS,1.548043
NXP,16.08046
CRUS,69.78654
JNJ,136.50151
GMO,0.315285
AMOV,15.776033
NFG,44.478176
STFC,31.142765
AFL,53.67132
PEO,15.716771
PNBK,12.118936
IOVA,21.48907
EXFO,4.406992
NHC,85.79591
AFG,107.51774
LCUT,6.434538
ARGO,62.519825
SLF,44.826603
MAS,46.03928
FIZZ,45.242138
GCO,36.47852
CENT,31.10348
RTW,1.109551
QABA,49.57903
SPTN,12.97515
EAD,8.045656
SBBX,23.201847
ODC,34.977306
TAST,8.140222
KBWP,69.443375
EMF,15.030187
LH,169.44334
SAH,32.772575
WNS,62.09846
BFK,13.595232
DAIO,4.0394354
EMN,75.54471
LHCG,132.3699
NDAQ,103.9703
FFA,16.08046
CL,66.460526
SEIC,62.618046
SSP,14.492774
PCN,18.456936
BSRR,26.7334
BXMX,13.503523
KZIA,7.372903
RMTI,2.4295568
IMMR,7.160614
SINO,0.6030983
STC,42.061733
ALX,319.936
FYT,35.722054
TGB,0.50819707
CRH,36.51145
FTFT,0.6030983
NVS,87.23907
SPE,13.595232
WHR,143.0427
MCD,192.12956
RAD,9.597893
CII,16.264091
ELP,13.918831
OFG,20.266352
WRLD,94.39064
ALK,68.4975
FDEF,30.221722
CCNE,31.320286
KOPN,0.6030983
FRPH,50.107475
BFIN,13.037634
AMNB,37.15734
CO,4.7537537
VLGEA,26.986736
AU,19.161009
TARO,90.93948
BLFS,16.883627
BOSC,1.9229766
IOSP,94.382385
AVEO,6.2022915
RILY,28.736544
EGAN,7.822074
NJR,42.108414
IRM,32.33144
PYS,18.456936
UNP,173.94597
ATRO,29.07622
PPR,4.73108
FEIM,10.272864
SNE,61.168987
DISH,36.369694
ABB,20.976643
HLIO,44.339127
RMD,145.82637
EGBN,44.478176
EMMS,4.406992
BDL,21.510202
DRQ,43.51791
ELOX,4.771819
STRM,1.3568734
AMD,38.94958
ADSK,166.99852
LBTYA,22.40323
SKYY,59.799072
CBRL,153.45767
ABC,89.084816
FTR,0.64154124
BKYI,0.50819707
CHU,8.986678
MEI,35.722054
MAG,9.814411
WTRG,43.46948
EPAY,48.545906
FAB,55.270603
DLTR,108.93031
GALT,3.173611
WTFC,66.559456
DDT,25.950392
RGR,43.85902
LDL,18.499794
ULBI,8.294522
OIS,15.794361
XEC,46.524902
RUTH,22.91962
AGD,9.76243
CLR,31.339495
CAG,28.736544
JCP,1.109551
CF,44.89335
TPX,84.24676
BCOR,22.165817
HBI,15.038091
BBN,23.236868
PMF,15.030187
PKE,15.059706
GENC,12.449973
TEI,8.704926
KGJI,1.4770384
ROP,351.5544
OFLX,91.503235
SIM,8.704926
POWL,39.53894
SJM,107.42411
SMIT,3.52193
PH,197.36768
LPLA,90.509346
DHY,2.4541755
BLNK,1.5687143
ZEUS,15.279977
CPB,46.609962
BXMT,34.220966
CIB,50.107475
DEO,158.59085
DHIL,136.50151
OLP,25.982069
FR,41.049274
COHN,3.9794664
FNLC,27.20753
MTN,232.3587
G,39.557552
AIR,43.840706
APWC,1.3568734
SWKS,97.452896
JOBS,79.44216
GFF,21.442188
CEV,12.927395
EVM,10.9375
EDN,5.106172
UTI,5.5530434
ABT,83.822624
HFC,52.043224
MDGL,103.86583
CVLT,49.87544
MXF,13.037634
HIG,60.866356
OXM,70.97281
PKO,26.7334
RNST,34.29785
HGSH,0.7983258
VNDA,16.234573
VFL,12.948446
CHDN,127.89987
NCV,5.5530434
MWA,10.848224
GNSS,3.52193
NEE,229.8864
GIS,52.043224
MAT,11.880715
SAFT,94.20391
JDD,10.522158
INTT,5.7584968
MXE,10.848224
FIS,135.22694
BAF,14.171121
EVBN,39.557552
ARL,12.848632
NFBK,16.769665
PXD,127.846214
NXPI,114.62233
PTVCB,15.815976
NAV,32.08461
WEYS,22.895283
NTG,9.814411
MCHX,3.9794664
SOXX,229.66061
ZIV,68.65839
RST,14.732275
BB,5.5530434
JLL,165.21178
AGYS,25.243402
FN,59.780987
VSAT,73.04364
ABR,14.580013
ERF,6.400041
WETF,4.981515
DCO,48.56422
ON,20.916306
ALJJ,1.109551
BZM,14.3789425
PID,16.08046
ATV,17.516357
CACI,232.3587
STPP,25.982069
SBSI,34.220966
KGC,4.4296656
AEM,59.706978
AIT,63.23567
D,81.60821
CVCO,192.12956
DHF,2.9985096
UTG,36.369694
LEG,51.41692
BKSC,18.599144
VLO,96.55364
SPRT,1.0949078
EMCF,31.971128
GASS,3.52193
DAN,16.792637
DCOM,19.5396
NEN,61.168987
GSL,7.5856943
EXR,103.99484
KAR,21.559542
UG,18.731638
OPI,31.949572
NTAP,60.84827
KNDI,4.859477
ITUB,8.294522
SNY,46.609962
EQNR,19.108925
INS,41.947056
ALSK,1.9229766
CERS,4.0635505
CGO,12.449973
AEY,2.4295568
FMN,13.918831
RL,106.17983
AMP,158.48454
BKE,25.229492
DUK,86.52927
CNMD,112.721016
EQR,83.91339
QTEC,93.404945
CPK,89.38253
SPG,145.97708
TITN,17.732246
IX,82.731346
OGE,41.92874
KTOS,18.783722
MUJ,13.929863
FONR,19.561327
FDS,262.37674
BSTC,53.638233
ENSV,0.315285
ENZ,2.8414245
TIVO,7.2444434
CENTA,29.366383
PDCE,23.428455
SIF,2.4541755
WIT,3.5589259
MYD,14.3789425
TURN,1.9460388
MSFT,149.11166
PMM,7.822074
SMRT,0.7983258
NP,69.443375
ADX,15.320939
ANDE,23.139671
TAL,43.55215
OXSQ,4.859477
SSI,4.73108
WVVI,7.160614
BSAC,22.987698
UNTY,22.06714
HR,31.37878
MNSB,22.06714
SHO,13.037634
CSIQ,15.0918045
CULP,16.058844
TXRH,57.451706
JKHY,149.11166
ISBC,11.927855
ARI,16.785715
MLVF,22.92462
VTNR,1.5687143
LAMR,81.26693
SHV,109.90303
MYOS,1.548043
MNTX,5.5530434
NMM,17.422773
HD,215.40297
HSON,12.088717
OTTW,13.503523
GROW,1.548043
NVDA,210.11784
NBB,21.271585
BR,120.304085
AVT,40.053753
CMO,7.2444434
LFVN,14.594462
VVR,4.0635505
HHC,109.1468
GM,34.54609
LEAF,3.9794664
IHT,1.548043
CCK,74.91257
VOLT,2.8414245
HQL,16.242477
JHS,14.3789425
LNN,87.67056
V,178.71632
NWFL,34.100365
ALYA,2.4541755
URG,0.64154124
TEO,9.319562
WBK,16.824736
CPIX,4.7690864
TV,11.185331
DHR,142.93027
PRK,100.441696
CWCO,16.096506
PFIE,1.4770384
SIX,44.339127
CLUB,1.548043
GLRE,10.336865
RY,81.32244
ECT,0.64154124
RRD,3.2718165
UTSI,2.9985096
WTS,94.51329
DLB,69.36046
HRC,101.72185
CLAR,12.118936
PSA,205.50047
QBAK,5.77238
SYBT,40.293453
MUX,1.3568734
GNRC,93.404945
SMTS,1.4770384
FARO,48.710655
BSE,13.503523
FNB,12.118936
NMR,5.0834985
HUSA,0.315285
ISHG,78.28493
WNEB,9.76243
CAPR,1.9229766
RMBS,13.037634
CCMP,128.27008
DGLY,1.109551
LBTYB,23.442774
FCBC,30.70538
EVSI,4.7537537
NWPX,33.352848
MPW,19.289545
VXUS,52.846554
ANGI,7.5856943
AMG,84.14519
ICAD,7.160614
VLY,11.421822
UFCS,42.483295
EUFN,18.456936
GS,217.39674
MTOR,24.68744
MCHI,59.306503
III,2.4295568
FUND,6.716461
FFIN,34.100365
SHW,569.5014
SOR,37.730156
PNRG,148.79173
SALM,1.4770384
MSA,122.587845
AIA,60.866356
AAME,1.9460388
CYTK,9.597893
CPSI,27.131018
HAS,96.00188
SJI,29.916393
IBB,115.39232
QCRH,41.049274
SPH,22.165817
CAE,26.309944
STN,25.888687
USNA,72.67169
LDOS,88.29423
ATRC,29.012253
TELL,7.5797324
BXP,135.22694
LEE,1.9229766
TX,22.04601
PCOM,12.118936
TRP,49.306942
UDR,47.561172
CLNE,1.9460388
SGB,20.378288
UIS,11.170589
AXAS,0.315285
FBMS,33.171124
DIN,75.452156
EFR,12.449973
TKR,52.010136
RBC,81.1382
SRDX,40.340134
FCCO,20.356562
FDX,155.98267
PFG,53.67132
EVN,12.75777
MEET,4.9588413
HQI,6.400041
PMBC,7.160614
MNDO,1.9460388
BMI,59.799072
STKL,2.812496
ISR,0.50819707
BCBP,13.037634
HELE,155.98267
ADS,103.99484
ASG,6.1354337
DXPE,38.9805
IBM,134.09372
PYN,9.597893
STON,1.109551
HMSY,30.59747
CBIO,5.5530434
AAL,28.80051
LNC,58.09047
PHT,8.972071
MCS,30.822477
ZAGG,7.822074
MFC,19.129625
HPS,18.599144
SONA,15.716771
STNG,34.055134
PZN,7.8330364
PLXS,75.452156
ETB,16.08046
PFS,24.021326
GGN,4.0635505
SMTX,3.173611
GV,2.4983745
IIIN,21.250454
BHB,25.311888
FYC,45.06474
PEBK,29.894836
APPS,8.283561
CAT,142.93027
MNE,14.171121
NEPT,2.8414245
MZA,13.595232
DECK,159.19656
USIO,1.9460388
HMC,28.277689
KRNY,13.929863
PG,118.91126
POL,31.37878
TAT,0.43060294
VGM,12.449973
PMX,12.5339775
FPA,27.20753
FLY,19.549885
CBT,46.609962
IIN,19.161009
MGU,22.905302
NNN,54.825314
BECN,34.055134
AEHR,1.9460388
SUMR,2.8414245
BHC,27.795721
CNR,7.160614
DNN,0.50819707
DHT,7.160614
PDT,16.801764
CJJD,1.3568734
KBWD,20.529459
UNM,29.894836
KFY,37.247562
CNET,1.109551
SQBG,0.43060294
THFF,43.46948
GRX,10.848224
EIM,12.75777
BKK,15.038091
CASI,3.52193
ILMN,315.30054
SIG,15.776033
STAR,12.449973
CCJ,9.34136
MFT,13.037634
PHX,12.553377
TTEC,44.544926
JRO,9.319562
AVXL,2.4295568
FUSB,10.449058
BRN,0.43060294
MMSI,27.159075
GBLI,25.885067
BITA,15.061646
CIM,19.108925
FSFG,66.30308
SFNC,25.014267
HVT,19.4978
BCOM,1.5687143
IVAC,5.794445
NEA,13.918831
LCTX,0.8971568
MKTX,379.64487
GSB,8.140222
PDEX,12.118936
TVE,25.311888
AYI,127.846214
STRS,29.144659
PLD,89.084816
IGOV,49.955128
FORTY,71.01502
CFX,32.83195
WU,26.680517
NPV,13.929863
EXC,44.35744
HAL,20.529459
QUAD,3.9794664
GULF,19.549885
SWM,41.049274
LUB,1.9460388
MUR,24.287157
DDS,73.04364
IGI,21.48907
CTG,5.77238
OSBC,12.449973
CYD,13.514555
UAA,17.522333
IMOS,22.845943
AXDX,15.8320265
MFG,3.173611
ATLO,27.80946
RGCO,27.922014
MARPS,1.9460388
BBGI,2.8414245
CWST,44.339127
BOOM,45.17539
BSD,13.929863
EQC,32.33144
EV,47.48773
STM,23.92039
EBTC,30.177778
OMER,14.48035
DSM,8.294522
PRTS,2.4295568
PEGA,77.32011
EXLS,68.65839
PSCC,73.13619
HBM,3.173611
BXS,30.683823
CTIC,0.7983258
TTWO,119.397964
CLH,82.97712
ZION,49.49934
WLFC,60.45006
CLSN,1.3568734
DVD,1.9229766
KEX,84.24676
ASTC,1.5687143
GEF,40.293453
AHC,2.9985096
ITCB,6.5411615
NTGR,25.114887
PTF,74.29597
SFST,42.700542
SMED,4.002138
CIEN,37.247562
RQI,13.929863
FMC,96.22359
JSM,22.165817
PXLW,3.0164607
EL,192.01483
EGY,1.9229766
CVBF,20.976643
EW,242.61874
MS,49.184166
CMD,75.00512
TGP,15.082566
WDR,15.815976
EDU,119.1266
ACC,46.10603
ORN,5.5530434
GHM,21.48907
AIV,52.846554
PAR,30.177778
BHLB,31.320286
TECD,129.3726
PDS,1.0949078
ACY,4.7537537
TSRI,3.2718165
RBCN,8.185079
AI,5.5530434
GYRO,19.289545
BA,369.47772
WMK,38.79743
TUES,1.5687143
PLAG,3.2718165
PWOD,30.683823
JCTCF,8.034695
OVV,19.742031
SRE,143.64421
HQH,19.720304
PODD,176.8218
RGLD,116.365685
SBCF,29.366383
TMP,86.15237
AMRN,20.938868
CYOU,9.597893
FICO,355.51303
ISNS,4.7537537
GSH,15.716771
IT,156.05374
RAIL,1.9460388
SBFG,18.424837
SBNY,124.50809
GABC,33.392136
LARK,22.422565
EZPW,5.106172
LODE,0.50819707
CIVB,21.510202
MGYR,12.118936
DMF,8.704926
GEL,18.478662
STRT,23.18253
TROW,118.69478
ST,51.274036
NTIC,11.927855
CTS,26.986736
BRO,37.699543
HPP,34.44885
THS,48.39806
KELYB,22.102161
CXO,73.04364
FLIR,52.846554
HEP,22.06714
AEGN,20.937437
OSK,90.743126
NOAH,28.80051
BFS,50.140564
TAC,6.4957023
JBL,38.778816
KFRC,38.79743
MGF,4.406992
ERIE,172.9849
CARZ,33.392136
CYBE,17.500307
BNS,56.462242
PLT,24.919096
AAXJ,68.65839
OXY,37.730156
HTY,6.6657977
CARE,20.378288
MYL,17.422773
BBDC,9.814411
IID,5.106172
OMEX,3.5589259
HDSN,0.64154124
PHO,36.68222
SFBC,35.722054
IAF,4.981515
CHE,412.53842
ALG,115.726234
RGEN,84.14519
SMBC,37.291653
TMUS,78.58472
SCX,6.1354337
LYV,67.30391
BLRX,2.812496
USCR,40.185497
HXL,77.04582
CNK,32.40832
CATO,17.908422
SRI,28.822067
CEM,9.814411
GBX,28.47892
ZNH,30.804749
AOBC,8.283561
BDSI,6.1677947
SP,43.450462
MEOH,36.678802
CIK,3.0164607
MAR,135.55206
WHG,28.47892
AMED,158.19667
APH,101.12413
ASR,173.76701
CSPI,12.75777
MKSI,102.85075
BCPC,98.53717
CMRE,8.034695
ING,11.421822
ANAT,118.20367
TU,18.456936
PLCE,69.81999
NKSH,46.00195
UONEK,1.9460388
AJG,91.02113
INSI,20.24522
RDI,10.848224
SWX,75.83052
IRS,5.5530434
BCRX,2.4295568
CBAT,0.64154124
MOH,135.06949
GPM,7.5856943
BURG,0.7983258
OSUR,7.8330364
OGEN,0.6030983
HSIC,69.36046
SCI,43.451164
SLG,83.07869
TCCO,2.4295568
SNA,158.90869
COHU,17.427605
FEX,62.64857
JPM,129.19751
CCF,112.16784
GLW,28.80051
ECL,181.11543
NPN,13.929863
CIL,38.778816
PNQI,135.34991
AVD,14.625374
GSBC,58.527706
EFSC,44.478176
RBCAA,44.478176
ARC,1.109551
MYE,16.08046
CET,31.971128
BAP,209.44913
ACHC,32.292152
WMB,22.165817
NXN,13.503523
AZPN,120.304085
WEA,13.929863
INTL,39.53894
CNO,17.732246
AMGN,229.00804
PIO,29.208626
SJW,69.36046
TDI,27.20753
KDP,30.026545
VCLT,98.99634
WW,42.25247
PEAK,34.29785
TA,8.986678
LNT,52.846554
DSU,10.522158
LFC,12.927395
PBIO,1.548043
APT,3.2718165
RELV,4.002138
MMP,60.419445
DZSI,7.56877
PNF,14.160089
AEP,91.08507
AT,2.4295568
AXR,6.400041
MPX,15.030187
RSG,86.23155
FCAP,64.98645
BEP,44.440845
PCYG,4.4296656
WOR,36.74182
RCMT,2.860061
AFB,13.503523
CDE,6.4957023
MSON,21.436987
ZN,0.315285
CLX,146.22055
LB,17.748297
PEG,59.33703
FSD,15.038091
JTD,16.867579
LLNW,4.0635505
MSBF,15.059706
NOG,1.9229766
SSB,81.39758
LULU,218.30406
UTF,25.377213
GLV,10.522158
CMA,68.41458
DIS,148.11221
CCOI,61.168987
CRAI,49.989258
CIDM,0.7983258
PFF,36.51145
BTZ,13.037634
IQI,12.449973
CAAS,3.0164607
NWN,66.559456
THO,63.324497
BOKF,82.731346
BTO,34.055134
REI,1.9229766
PKW,66.460526
HCI,44.45986
WWW,32.14651
TK,5.106172
ETN,89.318596
A,79.10366
NCB,15.776033
DORM,71.57773
MHF,7.56877
WY,28.47892
SNV,37.15734
AEG,4.406992
FYX,62.09846
STCN,1.4770384
DYAI,5.794445
PPH,60.866356
OPK,1.5687143
RCL,117.86975
POR,54.726555
OIA,7.5856943
CRL,139.86134
FFIV,142.93027
NGD,0.8971568
SIVB,232.3587
MUFG,5.106172
AIG,52.43675
ALBO,19.130651
OMC,76.87601
PBR,15.279977
ATSG,24.68744
CI,202.896
LEA,118.20367
GJR,22.309109
MPA,13.918831
CPF,28.80051
INSG,5.106172
FMY,13.595232
FARM,15.687252
FTNT,101.72515
LPL,5.5530434
NICE,149.50583
TDF,17.940521
AMS,2.4295568
BMRN,78.14568
HBMD,16.769665
PGJ,38.778816
RDNT,18.424837
WLL,5.5633855
CORR,42.737873
GURE,2.812496
CMPR,128.12666
RYAAY,83.73916
VRSK,146.18227
BIMI,2.87429
CETV,4.406992
MMC,107.39957
CRMT,101.03029
INT,42.700542
SO,62.439564
BUSE,26.309944
UBSI,37.247562
BDX,249.07724
INSM,21.250454
BFY,14.171121
HL,2.4295568
HOPE,14.171121
NSSC,29.894836
QQEW,69.8668
AGEN,4.0635505
AIMC,32.81422
WCC,53.638233
FIBK,41.049274
USM,33.45129
CIA,6.716461
GRMN,95.78249
RTIX,1.9229766
WBC,135.31163
HOMB,18.456936
HYI,15.038091
ORMP,2.4983745
CRVL,79.84631
FMNB,15.053742
GRVY,37.369865
TLI,9.319562
CTO,63.493385
PAM,13.624751
CLDT,17.443655
DNR,1.0949078
RAVE,1.9229766
AGO,48.47841
AEL,28.736544
COP,59.706978
WPM,27.159075
MTZ,65.4451
BBH,136.50151
MOD,7.594341
GDL,8.972071
RIGL,2.4295568
CDZI,11.421822
SFUN,1.9460388
VCIT,90.83389
NMT,14.348031
MAXR,11.365553
JAZZ,146.21295
NEOG,65.4734
QCOM,83.706566
DTUS,33.392136
EGHT,20.24522
SPR,89.318596
GPK,15.794361
ACM,42.67288
JFR,9.319562
WABC,64.32488
SBI,8.972071
AMN,59.799072
TFX,346.50775
VAC,118.57735
CKX,9.597893
JKI,162.13705
PESI,7.112234
KOSS,1.5687143
SWK,155.5885
DE,173.98425
GEO,13.614168
XRX,37.9262
JJSF,184.38477
TZOO,9.597893
SLRC,19.289545
ACIW,36.587605
ATGE,34.082634
ROG,129.62137
AFC,25.311888
GWW,316.4707
FTRI,11.421822
GAM,36.369694
PBI,4.406992
SPAR,16.906599
HNI,38.9925
AVY,127.42891
BFZ,13.503523
MVF,8.904848
HIMX,2.4295568
KRG,17.92447
CVE,8.84597
BIDU,118.16469
TRNS,32.754845
CBB,6.400041
QUMU,2.4541755
PCK,9.597893
POPE,83.85272
ADBE,300.75424
SCHL,35.77199
TAYD,10.493823
SYNA,56.799797
IKNX,5.106172
CUB,60.439575
FSS,31.988857
UTL,60.480587
RVT,13.595232
UTHR,93.404945
NTN,2.4983745
CHSCP,27.20753
RCON,3.2718165
STND,28.736544
BGCP,5.5530434
AROC,8.678192
CRI,100.925095
CYH,3.173611
IART,59.306503
SCVL,36.29281
GSS,3.0164607
UGI,43.536224
PFBC,53.67132
KMB,132.27066
ERH,13.595232
ESSA,16.98507
BIP,51.41692
PUK,32.853508
DKS,38.79743
EVR,77.3668
MTEX,15.687252
SCSC,35.089138
GTE,1.0949078
TNC,73.04364
JVA,4.0394354
WCN,89.38253
AEIS,60.955185
MTB,162.13705
MLP,10.848224
HWC,40.293453
FF,11.194175
ENX,11.880715
ALLT,8.663585
OIIM,1.5687143
SNP,56.480328
TNK,19.673897
TVC,25.982069
INVA,12.5339775
XIN,3.5589259
ANSS,245.23721
PFO,11.880715
TIPT,7.56877
CLB,45.914158
HTH,23.507534
CHI,10.493823
DEX,9.597893
JOUT,62.706875
UAL,91.57832
EQT,8.986678
F,8.704926
FSBC,17.024092
PRSC,58.55823
WAFD,36.369694
QQQ,201.41936
AE,30.683823
UMC,2.4295568
SLM,8.704926
BX,50.899498
WNC,15.313035
PPBI,31.988857
JCI,42.108414
WWE,59.90986
CPAH,1.109551
DYNT,0.7983258
VIVO,8.860578
IEI,125.32646
BANR,52.43675
PCAR,78.14568
VRA,11.38016
GBCI,43.432148
CIF,2.4983745
KMF,9.3559675
INTC,57.451706
MBB,107.51774
BBW,2.8414245
GBDC,17.384998
GHL,17.368948
RWT,15.342554
AWP,6.1677947
APEN,2.8414245
GPL,0.50819707
WKHS,2.812496
ARTW,1.9229766
ASUR,8.663585
CATS,15.253012
LKQ,34.977306
SLB,35.64517
WMT,118.498604
EMB,109.90303
ESEA,4.002138
HP,38.11191
BBL,42.46498
WWD,111.83507
MNST,58.527706
SWN,1.9460388
STZ,181.11543
GORO,4.406992
TKC,5.77238
BSL,15.794361
BBAR,3.5589259
APEX,1.0949078
OMCL,79.05697
RVSB,7.2444434
TY,26.986736
IEUS,52.010136
CAC,42.737873
CVGW,87.23907
OVLY,17.908422
AUY,3.52193
CEMI,4.086224
TDJ,24.73678
FBSS,20.24522
GGB,3.9794664
ALE,79.34278
INTU,260.5993
BRKS,43.432148
LGND,109.90303
NPO,62.89484
LXRX,3.9794664
TSM,52.010136
IPB,27.80946
SGOC,1.0949078
DAKT,6.6657977
KSU,150.83517
GIGM,2.4983745
BLL,65.4734
PDFS,15.253012
CPA,103.9703
FSM,3.0164607
WBS,47.481483
CHK,0.64154124
FFC,20.976643
EOI,15.320939
DLR,118.20367
SYPR,0.8971568
PTC,75.00799
TEN,11.441221
CWT,49.988216
NTWK,4.086224
BLX,22.287977
PSB,169.66057
IMH,5.828942
FDP,31.339495
MOFG,33.392136
BKCC,4.406992
CBL,1.3568734
MET,49.184166
NCR,33.374405
GOLD,16.280142
GRID,51.41692
WRE,29.894836
SIEB,10.833616
PGP,11.38016
DO,5.5530434
MTRN,57.66057
MNP,15.030187
OMAB,54.726555
PLG,1.3568734
UFPT,44.789272
PCG,7.2444434
ADC,72.764244
LRN,19.763163
SMTC,49.302383
MMLP,4.406992
LGL,13.899431
SBR,39.53894
TDS,23.236868
ADM,42.445965
ATEC,7.2444434
PDM,20.976643
PHI,21.250454
WSTL,0.8971568
NUO,15.320939
DBD,7.5797324
EPC,30.261007
JLS,22.06714
LSCC,18.651228
ATHX,1.3568734
AGX,36.39689
BEAT,44.339127
IGF,46.10603
NMZ,13.929863
CBMG,17.500307
CCCL,0.7983258
HBP,1.9229766
SPWR,7.187585
MMM,165.77284
TDG,520.96497
IBA,49.34547
NS,27.20753
ALKS,20.976643
HE,43.58948
HNP,19.237461
AXL,9.76243
PLUG,3.52193
PEIX,0.50819707
ECF,11.170589
BIF,11.38016
GRFS,22.04601
DNP,12.449973
CUBE,30.199335
FJP,49.57903
VHC,4.002138
FCCY,19.528158
BBD,7.8330364
ALOT,15.059706
AXU,1.5687143
FEP,35.722054
FULT,16.792637
BTE,1.109551
DGLD,31.949572
TAOP,0.50819707
CDNS,67.30391
LUNA,7.150272
CRWS,6.424196
DTYL,85.88668
STXS,3.9794664
WSO,176.30095
MCY,46.963787
NBO,12.118936
NNBR,8.693964
BNSO,1.9460388
DB,7.2444434
TEF,7.2444434
CAKE,42.700542
ACCO,8.904848
BRKL,15.776033
UBOH,21.48907
WLDN,27.293053
EFC,17.401047
CEVA,25.998846
BOE,10.449058
IDT,7.160614
MQT,12.75777
ICON,1.3568734
SCHN,20.916306
BTI,36.68222
COST,300.75424
OC,66.84839
MCBC,10.522158
PNFP,60.866356
ESLT,162.13705
SVC,22.135798
ISDR,11.398236
BWA,42.4183
JCOM,96.08403
EMIF,29.958223
CGNX,49.617558
VRTU,44.292446
LFUS,178.91573
X,13.503523
PSMT,72.97135
TLT,139.01956
CLMT,3.173611
PNW,86.46533
SRL,9.814411
CBAN,15.716771
ITIC,153.45767
MFL,12.99455
BRC,56.772552
MHLD,0.7983258
CTRC,2.4983745
KOP,38.004417
AWI,93.8417
FAX,4.0635505
FORR,38.688602
MSTR,153.0635
NKX,15.038091
ASML,265.95947
CRK,6.716461
BDGE,32.309883
EVGN,1.4770384
EIX,69.60202
LEN,58.527706
PM,79.983864
MVT,14.3789425
BIG,18.783722
VRTS,116.03177
HALO,19.140207
DRRX,1.9460388
MDT,109.90303
PEZ,53.67132
TRN,20.976643
IGA,10.272864
BNY,13.595232
MHO,43.450462
ELS,69.36046
MRK,84.337524
FFIC,20.529459
FLNT,1.5687143
OFC,27.922014
WEN,20.529459
ARW,79.44216
PW,8.294522
VNQI,56.462242
RIF,18.753365
NAN,13.918831
NAT,3.5589259
RICK,18.456936
APD,233.80472
PAA,17.500607
CDOR,10.848224
SSRM,14.625374
OTEX,42.700542
MXC,3.5589259
MRTN,20.937437
IFN,19.161009
ORLY,442.17056
PXI,25.377213
SCZ,59.306503
COWN,15.061646
ET,11.880715
CMCSA,44.478176
CLFD,12.907995
FTEK,1.0949078
ACN,195.75078
ECOL,54.246613
DDD,8.719533
SAVE,38.778816
EOG,72.97135
ISRG,555.65314
RMCF,8.663585
BBQ,4.9892383
NBR,1.9460388
ASMB,14.189608
HURC,34.055134
CASH,34.491753
TRIB,1.0949078
OTEL,11.880715
KINS,7.596657
PSF,28.341656
CPRT,89.084816
SF,61.20402
CSBR,5.5530434
ENG,1.0949078
FNY,46.721603
STLD,31.949572
FCA,25.243402
SUNS,17.017427
DTE,121.348526
CMP,52.846554
ENS,69.60202
VG,7.611265
JCE,14.171121
RFIL,5.794445
IBKC,71.37235
VICR,39.66119
SAL,42.67288
EXP,90.89783
MIN,3.5589259
KBWR,50.899498
CATM,42.642265
VFC,85.88668
KTF,11.371317
MTSC,56.87131
PCTI,8.663585
