id,y
GGG,47.533813
WPP,63.29297
CMCT,14.175076
BC,57.50196
INO,2.4610322
TJX,59.382942
GIL,26.959793
PLAB,11.407605
CMCO,40.277607
IEX,159.15257
NRG,38.98359
NCZ,4.8209176
PVG,9.334956
BPFH,11.407605
ABCB,42.43137
MNOV,7.5593476
NXQ,14.557187
JRJC,4.878053
NWE,69.59891
FCX,11.333658
IRET,73.12764
GENE,1.9102935
ALL,108.73005
CENX,6.7203364
ITW,173.496
OII,13.495555
CVU,7.1687417
EEA,8.968609
PBCT,16.271616
PMO,12.917288
FUNC,23.955257
LWAY,1.9657029
BZH,15.05465
DCP,21.272263
GOOD,21.251017
TWN,18.721859
SLMBP,51.209526
IIVI,27.398766
ENSG,43.552483
ADRE,40.979744
BTN,2.4493518
EHC,70.3356
EDUC,6.4712386
CSL,153.3607
HCKT,15.13003
DGICA,14.371217
MUC,13.9179535
SYY,78.22758
FKO,19.73057
SMFG,7.252566
FHN,15.70775
NBN,21.489634
CZZ,17.016321
BBF,13.594355
PIM,4.7315893
ETO,25.872858
TEUM,0.49347135
WBA,59.809757
LEO,8.251413
SPXX,15.679422
GGT,7.5938168
VCEL,18.52202
AMSC,8.701464
DHC,7.2733274
RJF,87.474785
HUN,22.827303
VGIT,65.810265
LYB,91.12286
ESXB,8.701464
SHEN,36.326733
IHG,59.772667
LOGI,42.70452
WFC,53.637295
EVRI,12.953362
URBN,25.528734
PNM,48.332626
MMS,73.40883
RBS,5.572717
WILC,11.870661
AEF,7.1687417
NEWT,21.50041
PTY,17.930742
IBN,13.594355
FORM,22.401997
SAR,24.338026
KNL,26.973589
BSX,41.920418
NTCT,24.727533
IDE,10.842852
PFN,10.267708
PETS,22.797388
SRV,8.968609
CS,13.493416
MGEE,75.52237
LIQT,4.8663726
MBWM,34.49107
ONB,17.919966
SRNE,1.5329689
KALU,106.23824
VXRT,0.30749792
TRGP,36.82694
SGA,29.328232
TCO,31.41834
FISV,113.918495
FVE,4.8599877
FRD,5.83264
MUH,14.557187
SASR,34.958893
M,14.485048
CEA,24.392574
GPI,101.44008
CSU,3.6009789
MAA,134.26668
APEI,25.849295
MANH,79.48536
ELTK,3.547445
IBCP,22.145248
NSC,190.94873
MQY,15.05465
ELGX,3.0148823
FC,37.222366
CREE,46.052235
SAVA,1.3409531
SNBR,48.64827
EFOI,0.49347135
ETJ,8.968609
OI,9.326218
SSY,1.1111753
WLK,68.53649
CLI,20.893528
KYN,11.9178
NUS,37.26423
UTMD,100.957664
GERN,1.3409531
MED,81.80621
BWXT,60.380863
LEDS,2.4364135
TM,142.9688
PSCE,6.1330423
SEED,5.1127725
YVR,3.1603522
AME,97.796684
GLU,18.447157
SANM,31.300972
CRESY,4.7542644
FTA,54.12555
GDOT,24.181702
WPRT,2.4493518
ABUS,1.5501624
NXP,16.07144
CRUS,69.66176
JNJ,136.21352
GMO,0.30567646
AMOV,15.783556
NFG,44.445637
STFC,31.143003
AFL,53.596245
PEO,15.70775
PNBK,12.108829
IOVA,21.455456
EXFO,4.3252506
NHC,85.88954
AFG,107.434906
LCUT,6.420466
ARGO,62.462223
SLF,44.80574
MAS,46.00674
FIZZ,45.239822
GCO,36.563286
CENT,31.146217
RTW,1.1172651
QABA,49.553246
SPTN,12.965043
EAD,8.042814
SBBX,23.183207
ODC,35.007496
TAST,8.148343
KBWP,69.45234
EMF,15.05465
LH,169.77052
SAH,32.744835
WNS,61.99325
BFK,13.594355
DAIO,3.9910681
EMN,75.609924
LHCG,132.26578
NDAQ,103.91855
FFA,16.07144
CL,66.4375
SEIC,62.602493
SSP,14.513272
PCN,18.447157
BSRR,26.720253
BXMX,13.5026455
KZIA,7.363477
RMTI,2.4188688
IMMR,7.1748314
SINO,0.5883725
STC,42.036575
ALX,318.07614
FYT,35.703636
TGB,0.47592664
CRH,36.546253
FTFT,0.5883725
NVS,87.15845
SPE,13.594355
WHR,143.14142
MCD,191.83945
RAD,9.585758
CII,16.255072
ELP,13.906273
OFG,20.260136
WRLD,94.34763
ALK,68.50646
FDEF,30.234428
CCNE,31.316126
KOPN,0.5883725
FRPH,50.136562
BFIN,13.04407
AMNB,37.132732
CO,4.7542644
VLGEA,26.920055
AU,19.144861
TARO,91.00439
BLFS,16.858557
BOSC,1.9487305
IOSP,94.46715
AVEO,6.1823554
RILY,28.690266
EGAN,7.818516
NJR,42.0915
IRM,32.30716
PYS,18.43638
UNP,173.92201
ATRO,29.104866
PPR,4.7315893
FEIM,10.214173
SNE,61.206818
DISH,36.447056
ABB,20.923672
HLIO,44.363926
RMD,145.60034
EGBN,44.457317
EMMS,4.384874
BDL,21.489634
DRQ,43.542904
ELOX,4.77233
STRM,1.3584977
AMD,38.899723
ADSK,167.13953
LBTYA,22.416578
SKYY,59.772667
CBRL,153.70561
ABC,89.09892
FTR,0.64678687
BKYI,0.4995612
CHU,8.989301
MEI,35.662586
MAG,9.818245
WTRG,43.466743
EPAY,48.57886
FAB,55.257153
DLTR,108.92032
GALT,3.1544878
WTFC,66.54772
DDT,25.949183
RGR,43.84461
LDL,18.458828
ULBI,8.239733
OIS,15.778627
XEC,46.495026
RUTH,22.89752
AGD,9.758964
CLR,31.316177
CAG,28.753428
JCP,1.0994949
CF,44.89126
TPX,84.187996
BCOR,22.145248
HBI,15.071194
BBN,23.229004
PMF,15.05465
PKE,15.082978
GENC,12.439866
TEI,8.701464
KGJI,1.4786627
ROP,353.21118
OFLX,91.01211
SIM,8.707553
POWL,39.483753
SJM,107.44659
SMIT,3.5086713
PH,199.1942
LPLA,90.47524
DHY,2.4610322
BLNK,1.5348445
ZEUS,15.270956
CPB,46.619328
BXMT,34.202553
CIB,50.119015
DEO,158.76259
DHIL,136.51073
OLP,25.968922
FR,41.032787
COHN,3.9654562
FNLC,27.194382
MTN,232.97002
G,39.54171
AIR,43.790665
APWC,1.3645875
SWKS,97.28598
JOBS,79.405106
GFF,21.44275
CEV,12.9265175
EVM,10.932128
EDN,5.095002
UTI,5.572717
ABT,83.7613
HFC,52.039223
MDGL,104.022896
CVLT,49.868004
MXF,13.0367565
HIG,60.85843
OXM,70.857506
PKO,26.73103
RNST,34.279434
HGSH,0.7974816
VNDA,16.219654
VFL,12.938339
CHDN,128.0349
NCV,5.572717
MWA,10.842852
GNSS,3.5086713
NEE,229.84937
GIS,52.039223
MAT,11.83576
SAFT,94.25577
JDD,10.516786
INTT,5.7246337
MXE,10.842852
FIS,134.61055
BAF,14.175076
EVBN,39.54171
ARL,12.851396
NFBK,16.777187
PXD,127.89411
NXPI,114.61654
PTVCB,15.795275
NAV,32.068546
WEYS,22.87511
NTG,9.83579
MCHX,4.0027885
SOXX,230.118
ZIV,68.66735
RST,14.597759
BB,5.5610366
JLL,164.60846
AGYS,25.220417
FN,59.78979
VSAT,73.14161
ABR,14.557187
ERF,6.380105
WETF,4.9820256
DCO,48.573387
ON,20.893528
ALJJ,1.1111753
BZM,14.382897
PID,16.07144
ATV,17.479015
CACI,232.09758
STPP,25.979698
SBSI,34.202553
KGC,4.3839145
AEM,59.6315
AIT,63.238464
D,81.636894
CVCO,192.18903
DHF,2.9969313
UTG,36.40497
LEG,51.415977
BKSC,18.578588
VLO,96.481964
SPRT,1.0940633
EMCF,31.964582
GASS,3.5264416
DAN,16.783615
DCOM,19.543962
NEN,61.10166
GSL,7.5999064
EXR,104.11937
KAR,21.547007
UG,18.699402
OPI,31.975279
NTAP,60.93444
KNDI,4.8599877
ITUB,8.251413
SNY,46.582783
EQNR,19.08837
INS,41.962673
ALSK,1.9487305
CERS,4.101914
CGO,12.439866
AEY,2.4364135
FMN,13.9179535
RL,106.12961
AMP,158.32805
BKE,25.236715
DUK,86.484314
CNMD,112.85563
EQR,83.91452
QTEC,93.36912
CPK,89.438065
SPG,146.0835
TITN,17.732176
IX,82.7059
OGE,41.91183
KTOS,18.74144
MUJ,13.933818
FONR,19.53909
FDS,259.9493
BSTC,53.63078
ENSV,0.30567646
ENZ,2.8468022
TIVO,7.2586555
CENTA,29.3465
PDCE,23.413502
SIF,2.4493518
WIT,3.6009789
MYD,14.382897
TURN,1.9717927
MSFT,149.14429
PMM,7.8301964
SMRT,0.8035714
NP,69.46481
ADX,15.305205
ANDE,23.166834
TAL,43.56758
OXSQ,4.8599877
SSI,4.737679
WVVI,7.157061
BSAC,22.953787
UNTY,22.046572
HR,31.360504
MNSB,22.046572
SHO,13.0367565
CSIQ,15.084456
CULP,16.059656
TXRH,57.450848
JKHY,148.62134
ISBC,11.9178
ARI,16.76212
MLVF,22.9333
VTNR,1.5883783
LAMR,81.3168
SHV,109.92134
MYOS,1.5501624
MNTX,5.5610366
NMM,17.44601
HD,216.1283
HSON,12.07861
OTTW,13.519189
GROW,1.5496675
NVDA,211.6416
NBB,21.261793
BR,119.637955
AVT,40.086514
CMO,7.252566
LFVN,14.519185
VVR,4.0687175
HHC,108.967316
GM,34.56795
LEAF,3.9654562
IHT,1.5677071
CCK,74.786064
VOLT,2.8584826
HQL,16.226744
JHS,14.382897
LNN,87.77283
V,175.9154
NWFL,34.08195
ALYA,2.4610322
URG,0.6231523
TEO,9.322189
WBK,16.812016
CPIX,4.7520523
TV,11.186048
DHR,142.92282
PRK,100.426414
CWCO,16.07144
PFIE,1.4786627
SIX,44.322216
CLUB,1.5496675
GLRE,10.320028
RY,81.4047
ECT,0.6231523
RRD,3.2702382
UTSI,3.0030212
WTS,94.5707
DLB,69.3815
HRC,101.65827
CLAR,12.125372
PSA,205.37955
QBAK,5.7981434
SYBT,40.277607
MUX,1.3409531
GNRC,93.44499
SMTS,1.4611181
FARO,48.746307
BSE,13.5026455
FNB,12.108829
NMR,5.0840077
HUSA,0.30567646
ISHG,78.22758
WNEB,9.765053
CAPR,1.925096
RMBS,13.0367565
CCMP,126.96129
DGLY,1.1172651
LBTYB,23.473438
FCBC,30.698997
EVSI,4.7542644
NWPX,33.35461
MPW,19.27875
VXUS,52.812527
ANGI,7.59273
AMG,84.187996
ICAD,7.1687417
VLY,11.461177
UFCS,42.498913
EUFN,18.447157
GS,217.28122
MTOR,24.65848
MCHI,59.33434
III,2.4364135
FUND,6.7306786
FFIN,34.08195
SHW,564.12744
SOR,37.716015
PNRG,148.23134
SALM,1.4847525
MSA,121.98808
AIA,60.84008
AAME,1.9657029
CYTK,9.576881
CPSI,27.129715
HAS,96.034744
SJI,29.938393
IBB,115.35265
QCRH,41.032787
SPH,22.166494
CAE,26.315147
STN,25.887384
USNA,72.65398
LDOS,87.86508
ATRC,28.965975
TELL,7.5593476
BXP,135.2352
LEE,1.9487305
TX,22.073893
PCOM,12.108829
TRP,49.35768
UDR,47.54051
CLNE,1.9657029
SGB,20.35551
UIS,11.165217
AXAS,0.30567646
FBMS,33.152836
DIN,75.45782
EFR,12.439866
TKR,52.039223
RBC,81.20335
SRDX,40.302414
FCCO,20.333063
FDX,156.07619
PFG,53.596245
EVN,12.747663
MEET,4.958264
HQI,6.39765
PMBC,7.1687417
MNDO,1.9657029
BMI,59.791016
STKL,2.8645725
ISR,0.49347135
BCBP,13.04407
HELE,156.07619
ADS,103.56227
ASG,6.1330423
DXPE,38.96351
IBM,134.19368
PYN,9.594426
STON,1.1111753
HMSY,30.546192
CBIO,5.5551724
AAL,28.799126
LNC,58.065784
PHT,8.968609
MCS,30.83371
ZAGG,7.8301964
MFC,19.118109
HPS,18.589365
SONA,15.70775
STNG,34.066116
PZN,7.8363543
PLXS,75.44026
ETB,16.07144
PFS,23.995365
GGN,4.0687175
SMTX,3.1184988
GV,2.4610322
IIIN,21.278337
BHB,25.292328
FYC,45.04388
PEBK,29.930738
APPS,8.251345
CAT,142.30864
MNE,14.175076
NEPT,2.8409379
MZA,13.594355
DECK,159.15257
USIO,1.9657029
HMC,28.264542
KRNY,13.950361
PG,118.79055
POL,31.37149
TAT,0.39833224
VGM,12.439866
PMX,12.52387
FPA,27.205158
FLY,19.549866
CBT,46.619328
IIN,19.08764
MGU,22.916756
NNN,54.815697
BECN,33.96095
AEHR,1.9121691
SUMR,2.8645725
BHC,27.788095
CNR,7.1687417
DNN,0.47592664
DHT,7.1748314
PDT,16.772896
CJJD,1.34983
KBWD,20.517458
UNM,29.865442
KFY,37.25557
CNET,1.1111753
SQBG,0.41587695
THFF,43.466743
GRX,10.842852
EIM,12.747663
BKK,15.05465
CASI,3.464942
ILMN,313.4299
SIG,15.783556
STAR,12.439866
CCJ,9.3203535
MFT,13.0367565
PHX,12.545409
TTEC,44.52426
JRO,9.3161
AVXL,2.4364135
FUSB,10.4439
BRN,0.39833224
MMSI,27.142502
GBLI,25.8504
BITA,15.072878
CIM,19.08837
FSFG,66.29596
SFNC,25.00502
HVT,19.486284
BCOM,1.5944681
IVAC,5.780373
NEA,13.9179535
LCTX,0.8409031
MKTX,384.465
GSB,8.1366625
PDEX,12.118058
TVE,25.277222
AYI,127.92559
STRS,29.131512
PLD,89.1106
IGOV,49.929344
FORTY,70.63169
CFX,32.81589
WU,26.63424
NPV,13.933818
EXC,44.34303
HAL,20.510368
QUAD,3.9654562
GULF,19.527418
SWM,41.05136
LUB,1.9657029
MUR,24.251429
DDS,73.03973
IGI,21.50041
CTG,5.7920537
OSBC,12.439866
CYD,13.506829
UAA,17.51825
IMOS,22.806057
AXDX,15.720858
MFG,3.1720326
ATLO,27.796312
RGCO,27.912413
MARPS,1.9481583
BBGI,2.8645725
CWST,44.322216
BOOM,45.17288
BSD,13.933818
EQC,32.30716
EV,47.46687
STM,23.920237
EBTC,30.173616
OMER,14.47119
DSM,8.251413
PRTS,2.4364135
PEGA,76.95836
EXLS,67.98021
PSCC,73.12764
HBM,3.1544878
BXS,30.69044
CTIC,0.77993685
TTWO,119.28061
CLH,83.013824
ZION,49.473557
WLFC,60.442135
CLSN,1.3409531
DVD,1.9309603
KEX,84.276344
ASTC,1.5008019
GEF,40.277607
AHC,3.0030212
ITCB,6.5444846
NTGR,25.089188
PTF,74.273705
SFST,42.685947
SMED,4.0137825
CIEN,37.242664
RQI,13.933818
FMC,96.26976
JSM,22.166494
PXLW,3.0148823
EL,192.02223
EGY,1.925096
CVBF,20.977205
EW,239.44624
MS,49.20147
CMD,74.94985
TGP,15.118245
WDR,15.806955
EDU,119.041824
ACC,46.085365
ORN,5.572717
GHM,21.477953
AIV,52.812527
PAR,30.161854
BHLB,31.332993
TECD,129.10187
PDS,1.0765187
ACY,4.7542644
TSRI,3.2702382
RBCN,8.188396
AI,5.572717
GYRO,19.225216
BA,366.0245
WMK,38.740536
TUES,1.576698
PLAG,3.2702382
PWOD,30.679663
JCTCF,7.9669185
OVV,19.72348
SRE,143.68274
HQH,19.708122
PODD,177.86942
RGLD,116.40373
SBCF,29.299603
TMP,86.153496
AMRN,20.958445
CYOU,9.582746
FICO,345.10486
ISNS,4.7425838
GSH,15.699082
IT,156.50499
RAIL,1.9570352
SBFG,18.424767
SBNY,124.47334
GABC,33.373848
LARK,22.401997
EZPW,5.106683
LODE,0.47592664
CIVB,21.489634
MGYR,12.125372
DMF,8.701464
GEL,18.458828
STRT,23.16196
TROW,118.69104
ST,51.291443
NTIC,11.906119
CTS,26.920055
BRO,37.674145
HPP,34.460464
THS,48.374336
KELYB,22.102839
CXO,72.97297
FLIR,52.830875
HEP,22.067818
AEGN,20.893528
OSK,90.70909
NOAH,28.799126
BFS,50.106533
TAC,6.4921494
JBL,38.72363
KFRC,38.781586
MGF,4.407501
ERIE,173.09785
CARZ,33.373848
CYBE,17.500732
BNS,56.455723
PLT,24.925241
AAXJ,68.66735
OXY,37.647755
HTY,6.6739254
CARE,20.366287
MYL,17.422377
BBDC,9.83579
IID,5.106683
OMEX,3.5634375
HDSN,0.61513513
PHO,36.657608
SFBC,35.72221
IAF,4.9820256
CHE,418.0613
ALG,115.71831
RGEN,84.18543
SMBC,37.2766
TMUS,78.71137
SCX,6.1213617
LYV,67.30078
BLRX,2.8409379
USCR,40.23221
HXL,77.06435
CNK,32.40861
CATO,17.90811
SRI,28.81846
CEM,9.83579
GBX,28.468866
ZNH,30.779032
AOBC,8.233575
BDSI,6.1478586
SP,43.42668
MEOH,36.747242
CIK,3.0148823
MAR,135.45758
WHG,28.477535
AMED,158.20209
APH,101.14525
ASR,173.62112
CSPI,12.747663
MKSI,102.76957
BCPC,98.59776
CMRE,8.048903
ING,11.461177
ANAT,118.19732
TU,18.463701
PLCE,69.87252
NKSH,45.969227
UONEK,1.9717927
AJG,91.03832
INSI,20.270912
RDI,10.848941
SWX,75.8395
IRS,5.572717
BCRX,2.3810039
CBAT,0.62901676
MOH,134.96236
GPM,7.5938168
BURG,0.7974816
OSUR,7.8363543
OGEN,0.5708278
HSIC,69.357346
SCI,43.47596
SLG,82.98234
TCCO,2.4425035
SNA,159.05363
COHU,17.373703
FEX,62.63592
JPM,129.11354
CCF,112.23156
GLW,28.814543
ECL,181.09335
NPN,13.933818
CIL,38.76468
PNQI,135.45854
AVD,14.57373
GSBC,58.503017
EFSC,44.457317
RBCAA,44.457317
ARC,1.1111753
MYE,16.1115
CET,31.964582
BAP,209.3282
ACHC,32.276146
WMB,22.145248
NXN,13.5026455
AZPN,119.9034
WEA,13.933818
INTL,39.524803
CNO,17.661856
AMGN,208.27884
PIO,29.218018
SJW,69.369026
TDI,27.209799
KDP,30.02897
VCLT,98.91689
WW,42.26512
PEAK,34.279434
TA,8.971531
LNT,52.800846
DSU,10.516786
LFC,12.9265175
PBIO,1.5496675
APT,3.2585578
RELV,4.0079184
MMP,60.472466
DZSI,7.58914
PNF,14.159211
AEP,91.14396
AT,2.4247332
AXR,6.4037395
MPX,15.071194
RSG,86.141815
FCAP,64.93327
BEP,44.396442
PCYG,4.401459
WOR,36.735786
RCMT,2.8584826
AFB,13.5026455
CDE,6.486285
MSON,21.425148
ZN,0.30567646
CLX,146.27417
LB,17.744186
PEG,59.356087
FSD,15.05465
JTD,16.858557
LLNW,4.101914
MSBF,15.099522
NOG,1.925096
SSB,81.38382
LULU,217.65923
UTF,25.36843
GLV,10.516786
CMA,68.42315
DIS,148.25911
CCOI,61.205593
CRAI,49.993305
CIDM,0.8035714
PFF,36.49765
BTZ,13.0367565
IQI,12.439866
CAAS,3.0148823
NWN,66.53604
THO,63.309025
BOKF,82.71758
BTO,34.036846
REI,1.925096
PKW,66.44918
HCI,44.454853
WWW,32.14218
TK,5.1127725
ETN,89.408646
A,77.86811
NCB,15.767013
DORM,71.52704
MHF,7.5768924
WY,28.477535
SNV,37.132732
AEG,4.407501
FYX,62.08581
STCN,1.4786627
DYAI,5.7366443
PPH,60.84008
OPK,1.5708337
RCL,117.97173
POR,54.698284
OIA,7.5938168
CRL,140.26555
FFIV,142.99883
NGD,0.8787679
SIVB,233.04602
MUFG,5.106683
AIG,52.421066
ALBO,19.092056
OMC,76.81609
PBR,15.263865
ATSG,24.65848
CI,202.87123
LEA,118.19732
GJR,22.320562
MPA,13.9179535
CPF,28.799126
INSG,5.1127725
FMY,13.594355
FARM,15.679422
FTNT,103.85548
LPL,5.5610366
NICE,149.55356
TDF,17.930742
AMS,2.4247332
BMRN,78.07291
HBMD,16.760643
PGJ,38.76468
RDNT,18.3963
WLL,5.5655146
CORR,42.73514
GURE,2.8584826
CMPR,128.48245
RYAAY,83.49911
VRSK,145.70525
BIMI,2.8727136
CETV,4.413591
MMC,107.362045
CRMT,101.05089
INT,42.715977
SO,62.415234
BUSE,26.296797
UBSI,37.22554
BDX,249.14465
INSM,21.254704
BFY,14.175076
HL,2.4364135
HOPE,14.175076
NSSC,29.934393
QQEW,69.84405
AGEN,4.013308
AIMC,32.828243
WCC,53.65442
FIBK,41.032787
USM,33.449375
CIA,6.724589
GRMN,95.81086
RTIX,1.9309603
WBC,135.45854
HOMB,18.43638
HYI,15.05465
ORMP,2.4434874
CRVL,79.78023
FMNB,15.072878
GRVY,37.318302
TLI,9.3161
CTO,63.509872
PAM,13.611002
CLDT,17.428713
DNR,1.0765187
RAVE,1.9426407
AGO,48.476093
AEL,28.71997
COP,59.78293
WPM,27.13771
MTZ,65.28939
BBH,136.4464
MOD,7.597654
GDL,8.968609
RIGL,2.4188688
CDZI,11.407605
SFUN,1.9657029
VCIT,90.85975
NMT,14.351986
MAXR,11.35743
JAZZ,145.87642
NEOG,65.49477
QCOM,83.85221
DTUS,33.373848
EGHT,20.260136
SPR,89.42033
GPK,15.766947
ACM,42.68642
JFR,9.3161
WABC,64.31622
SBI,8.968609
AMN,59.772667
TFX,344.0137
VAC,118.576645
CKX,9.576881
JKI,162.07135
PESI,7.108678
KOSS,1.576698
SWK,155.62094
DE,174.32016
GEO,13.610219
XRX,37.928047
JJSF,184.46263
TZOO,9.594426
SLRC,19.289526
ACIW,36.59308
ATGE,34.105984
ROG,129.6281
AFC,25.299679
GWW,315.63153
FTRI,11.407605
GAM,36.40497
PBI,4.407501
SPAR,16.898315
HNI,38.978363
AVY,127.85075
BFZ,13.5026455
MVF,8.901386
HIMX,2.4364135
KRG,17.908352
CVE,8.824964
BIDU,118.08811
TRNS,32.696987
CBB,6.4037395
QUMU,2.4493518
PCK,9.594426
POPE,83.91156
ADBE,301.76068
SCHL,35.815018
TAYD,10.47677
SYNA,56.768867
IKNX,5.095002
CUB,60.315853
FSS,31.970581
UTL,60.445534
RVT,13.594355
UTHR,93.366554
NTN,2.467122
CHSCP,27.211248
RCON,3.2526934
STND,28.723396
BGCP,5.572717
AROC,8.716066
CRI,100.8995
CYH,3.1720326
IART,59.30121
SCVL,36.37669
GSS,2.9973376
UGI,43.61021
PFBC,53.637295
KMB,132.11453
ERH,13.594355
ESSA,16.992592
BIP,51.46458
PUK,32.835224
DKS,38.781586
EVR,77.30945
MTEX,15.679422
SCSC,35.059044
GTE,1.0765187
TNC,73.03973
JVA,4.044603
WCN,89.44142
AEIS,60.993095
MTB,162.09306
MLP,10.842852
HWC,40.277607
FF,11.179958
ENX,11.870661
ALLT,8.701395
OIIM,1.5883783
SNP,56.485752
TNK,19.671919
TVC,25.957241
INVA,12.51678
XIN,3.6009789
ANSS,246.08708
PFO,11.870661
TIPT,7.565212
CLB,45.886784
HTH,23.422602
CHI,10.488451
DEX,9.594426
JOUT,62.740005
UAL,91.542496
EQT,8.965667
F,8.701464
FSBC,17.027817
PRSC,58.423473
WAFD,36.40497
QQQ,201.43518
AE,30.709694
UMC,2.4364135
SLM,8.701464
BX,50.898556
WNC,15.305205
PPBI,31.970581
JCI,42.13321
WWE,59.914402
CPAH,1.0994949
DYNT,0.7974816
VIVO,8.857111
IEI,125.28166
BANR,52.402718
PCAR,78.121315
VRA,11.365944
GBCI,43.41755
CIF,2.4610322
KMF,9.352501
INTC,57.405125
MBB,107.37071
BBW,2.8645725
GBDC,17.380095
GHL,17.384628
RWT,15.333533
AWP,6.1654034
APEN,2.8584826
GPL,0.47592664
WKHS,2.8584826
ARTW,1.9309603
ASUR,8.701464
CATS,15.287499
LKQ,34.958893
SLB,35.62024
WMT,118.453766
EMB,109.92134
ESEA,3.994221
HP,38.02781
BBL,42.478325
WWD,111.86589
MNST,58.521366
SWN,1.9481583
STZ,181.12338
GORO,4.3612394
TKC,5.7981434
BSL,15.778627
BBAR,3.6009789
APEX,1.0940633
OMCL,79.037575
RVSB,7.2586555
TY,26.984365
IEUS,52.009193
CAC,42.73514
CVGW,87.173485
OVLY,17.891565
AUY,3.502807
CEMI,4.107044
TDJ,24.7444
FBSS,20.260136
GGB,4.008878
ALE,79.342575
INTU,260.9283
BRKS,43.435898
LGND,109.96574
NPO,62.92665
LXRX,3.9479115
TSM,51.976063
IPB,27.796312
SGOC,1.1001531
DAKT,6.680015
KSU,150.84077
GIGM,2.4610322
BLL,65.3605
PDFS,15.259275
CPA,104.11937
FSM,2.9973376
WBS,47.46082
CHK,0.6231523
FFC,20.987982
EOI,15.305205
DLR,118.19732
SYPR,0.8846323
PTC,75.00197
TEN,11.489806
CWT,49.929344
NTWK,4.1129084
BLX,22.28854
PSB,169.84653
IMH,5.8265505
FDP,31.332993
MOFG,33.354515
BKCC,4.407501
CBL,1.3584977
MET,49.20147
NCR,33.36785
GOLD,16.260235
GRID,51.415977
WRE,29.941515
SIEB,10.828249
PGP,11.365944
DO,5.5551724
MTRN,57.654232
MNP,15.05465
OMAB,54.647717
PLG,1.3409531
UFPT,44.723415
PCG,7.247043
ADC,72.76024
LRN,19.74104
SMTC,49.311596
MMLP,4.407501
LGL,13.877644
SBR,39.456543
TDS,23.245548
ADM,42.4614
ATEC,7.252566
PDM,20.923672
PHI,21.278337
WSTL,0.90240246
NUO,15.305205
DBD,7.5830503
EPC,30.231215
JLS,22.057348
LSCC,18.631393
ATHX,1.3409531
AGX,36.527164
BEAT,44.322216
IGF,46.085365
NMZ,13.933818
CBMG,17.439234
CCCL,0.8035714
HBP,1.8667446
SPWR,7.190908
MMM,166.81543
TDG,526.47516
IBA,49.333046
NS,27.194382
ALKS,20.980892
HE,43.575066
HNP,19.214264
AXL,9.758964
PLUG,3.5086713
PEIX,0.49347135
ECF,11.165217
BIF,11.365944
GRFS,22.050259
DNP,12.439866
CUBE,30.192951
FJP,49.553246
VHC,3.994221
FCCY,19.543962
BBD,7.8301964
ALOT,15.099522
AXU,1.5708337
FEP,35.703636
FULT,16.783615
BTE,1.0936307
DGLD,31.933485
TAOP,0.48179102
CDNS,67.31052
LUNA,7.1583996
CRWS,6.427894
DTYL,85.88781
STXS,3.9654562
WSO,176.67514
MCY,46.96147
NBO,12.108829
NNBR,8.695306
BNSO,1.9540225
DB,7.252566
TEF,7.2586555
CAKE,42.715977
ACCO,8.901386
BRKL,15.783556
UBOH,21.489634
WLDN,27.319477
EFC,17.386105
CEVA,25.946156
BOE,10.4439
IDT,7.1748314
MQT,12.747663
ICON,1.3584977
SCHN,20.881847
BTI,36.67618
COST,301.38953
OC,66.84066
MCBC,10.516786
PNFP,60.84008
ESLT,162.10138
SVC,22.115625
ISDR,11.392864
BWA,42.401814
JCOM,96.11609
EMIF,30.004902
CGNX,49.635162
VRTU,43.93846
LFUS,178.98178
X,13.519189
PSMT,72.97199
TLT,138.94487
CLMT,3.1720326
PNW,86.37566
SRL,9.83579
CBAN,15.70775
ITIC,153.47838
MFL,12.993672
BRC,56.807663
MHLD,0.7858013
CTRC,2.4610322
KOP,37.974304
AWI,93.77002
FAX,4.101914
FORR,38.7019
MSTR,153.09613
NKX,15.05465
ASML,265.7957
CRK,6.707044
BDGE,32.293823
EVGN,1.4847525
EIX,69.59891
LEN,58.503017
PM,79.96873
MVT,14.382897
BIG,18.752207
VRTS,115.94042
HALO,19.104221
DRRX,1.9481583
MDT,109.92134
PEZ,53.637295
TRN,20.968536
IGA,10.267708
BNY,13.594355
MHO,43.438362
ELS,69.369026
MRK,84.33609
FFIC,20.506681
FLNT,1.5872918
OFC,27.92063
WEN,20.506681
ARW,79.493004
PW,8.251413
VNQI,56.455723
RIF,18.744307
NAN,13.9179535
NAT,3.6070688
RICK,18.43638
APD,234.51096
PAA,17.495802
CDOR,10.842852
SSRM,14.5500965
OTEX,42.34845
MXC,3.583434
MRTN,20.893528
IFN,19.15195
ORLY,435.63644
PXI,25.36843
SCZ,59.33434
COWN,15.072878
ET,11.829671
CMCSA,44.499405
CLFD,12.914432
FTEK,1.1001531
ACN,192.7678
ECOL,54.21009
DDD,8.704386
SAVE,38.76468
EOG,72.98296
ISRG,541.7831
RMCF,8.701464
BBQ,4.989749
NBR,1.9481583
ASMB,14.180449
HURC,34.055195
CASH,34.491165
TRIB,1.0940633
OTEL,11.83576
KINS,7.588294
PSF,28.351048
CPRT,89.09892
SF,61.14271
CSBR,5.5173078
ENG,1.0940633
FNY,46.70094
STLD,31.951338
FCA,25.231194
SUNS,17.016321
DTE,121.17619
CMP,52.859993
ENS,69.62161
VG,7.620668
JCE,14.175076
RFIL,5.73852
